names,ohio,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_id,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Cassandra Fuentes,ohio,oh_99,ohio rev. code § 2929.27(a)(12),"provided the court obtains the prior approval of the victim, a requirement that the offender participate in victim-offender mediation",nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_100,ohio rev. code § 2929.27(a)(13),"if authorized by law, suspension of the offender&#039;s privilege to operate a motor vehicle, immobilization or forfeiture of the offender&#039;s motor vehicle,a requirement that the offender obtain a valid motor vehicle operator&#039;s license, or any other related sanction",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_100,ohio rev. code § 2929.27(a)(13),"if authorized by law, suspension of the offender&#039;s privilege to operate a motor vehicle, immobilization or forfeiture of the offender&#039;s motor vehicle,a requirement that the offender obtain a valid motor vehicle operator&#039;s license, or any other related sanction",nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_100,ohio rev. code § 2929.27(a)(13),"if authorized by law, suspension of the offender&#039;s privilege to operate a motor vehicle, immobilization or forfeiture of the offender&#039;s motor vehicle,a requirement that the offender obtain a valid motor vehicle operator&#039;s license, or any other related sanction",nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_101,ohio rev. code § 2929.27(a)(14),a requirement that the offender obtain counseling,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_101,ohio rev. code § 2929.27(a)(14),a requirement that the offender obtain counseling,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_101,ohio rev. code § 2929.27(a)(14),a requirement that the offender obtain counseling,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_102,ohio rev. code § 2929.27(b),reasonable contribution,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_102,ohio rev. code § 2929.27(b),reasonable contribution,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_102,ohio rev. code § 2929.27(b),reasonable contribution,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_103,ohio rev. code § 2929.27(c),any other sanction that is intended to discourage the offender or other persons from committing a similar offense,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_103,ohio rev. code § 2929.27(c),any other sanction that is intended to discourage the offender or other persons from committing a similar offense,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_103,ohio rev. code § 2929.27(c),any other sanction that is intended to discourage the offender or other persons from committing a similar offense,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_104,ohio rev. code § 2929.27(d),community service not exceeding thirty hours,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_104,ohio rev. code § 2929.27(d),community service not exceeding thirty hours,nonresidential sanction: no jail,2004,,,,,False,False,False,False,none
Cassandra Fuentes,ohio,oh_104,ohio rev. code § 2929.27(d),community service not exceeding thirty hours,nonresidential sanction: no jail,2011,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_1,ohio rev. code § 120.36(a)(1),$25,application fee; reports,2005,,,,25.0,False,False,True,True,fixed
Clark J. Griffin,ohio,oh_1,ohio rev. code § 120.36(a)(1),$25,application fee; reports,2006,,,,25.0,False,False,True,True,fixed
Clark J. Griffin,ohio,oh_1,ohio rev. code § 120.36(a)(1),$25,application fee; reports,2017,,,,25.0,False,False,True,True,fixed
Clark J. Griffin,ohio,oh_2,ohio rev. code § 1901.261(a)(1),$0 - $3,municipal courts:computerization,1993,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_2,ohio rev. code § 1901.261(a)(1),$0 - $3,municipal courts:computerization,1993,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_2,ohio rev. code § 1901.261(a)(1),$0 - $3,municipal courts:computerization,2011,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_2,ohio rev. code § 1901.261(a)(1),$0 - $3,municipal courts:computerization,2012,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_2,ohio rev. code § 1901.261(a)(1),$0 - $3,municipal courts:computerization,2023,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_3,ohio rev. code § 1901.261(b)(1),$0 - $10,municipal courts: additional fee,1993,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_3,ohio rev. code § 1901.261(b)(1),$0 - $10,municipal courts: additional fee,1993,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_3,ohio rev. code § 1901.261(b)(1),$0 - $10,municipal courts: additional fee,2011,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_3,ohio rev. code § 1901.261(b)(1),$0 - $10,municipal courts: additional fee,2012,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_3,ohio rev. code § 1901.261(b)(1),$0 - $10,municipal courts: additional fee,2023,,,20.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1987,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1987,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1989,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1991,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1993,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1996,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1996,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1997,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1998,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,1999,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,2001,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,2005,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,2009,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_4,ohio rev. code § 1907.24(b)(1),actual costs,county courts - special projects,2019,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_5,ohio rev. code § 1907.261(a)(1),$0 - $3,county courts - computerization,1993,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_5,ohio rev. code § 1907.261(a)(1),$0 - $3,county courts - computerization,1993,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_5,ohio rev. code § 1907.261(a)(1),$0 - $3,county courts - computerization,2011,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_5,ohio rev. code § 1907.261(a)(1),$0 - $3,county courts - computerization,2012,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_5,ohio rev. code § 1907.261(a)(1),$0 - $3,county courts - computerization,2023,,,3.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_6,ohio rev. code § 1907.261(b)(1),$0 - $10,county courts: additional fee,1993,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_6,ohio rev. code § 1907.261(b)(1),$0 - $10,county courts: additional fee,1993,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_6,ohio rev. code § 1907.261(b)(1),$0 - $10,county courts: additional fee,2011,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_6,ohio rev. code § 1907.261(b)(1),$0 - $10,county courts: additional fee,2012,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_6,ohio rev. code § 1907.261(b)(1),$0 - $10,county courts: additional fee,2023,,,20.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,1969,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,1975,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,1989,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,1996,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,1996,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,1999,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,2000,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,2001,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,2002,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,2002,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,2002,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_7,ohio rev. code § 2151.28(j),twelve dollars per full day; six dollars per half day; up to fifty and one-half cents per mile traveled,juvenile courts - witness fees,2017,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_8,ohio rev. code § 2151.54,actual costs,juvenile courts - fees,1953,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_8,ohio rev. code § 2151.54,actual costs,juvenile courts - fees,1970,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_8,ohio rev. code § 2151.54,actual costs,juvenile courts - fees,1975,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_8,ohio rev. code § 2151.54,actual costs,juvenile courts - fees,1980,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_8,ohio rev. code § 2151.54,actual costs,juvenile courts - fees,1990,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_9,ohio rev. code § 2151.541(a)(1),$0 - $6,juvenile courts - computerization,1993,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_9,ohio rev. code § 2151.541(a)(1),$0 - $6,juvenile courts - computerization,1993,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_9,ohio rev. code § 2151.541(a)(1),$0 - $6,juvenile courts - computerization,2011,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_10,ohio rev. code § 2151.541(b)(1),$10,juvenile courts - additional fee,1993,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_10,ohio rev. code § 2151.541(b)(1),$10,juvenile courts - additional fee,1993,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_10,ohio rev. code § 2151.541(b)(1),$10,juvenile courts - additional fee,2011,,,10.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2002,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2002,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2002,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2003,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2003,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2003,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2004,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2004,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2004,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2007,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2014,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_11,ohio rev. code § 2152.19(a)(4)(k),actual costs,juvenile courts: e-monitoring,2016,,,,,False,False,False,False,none
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2002,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2002,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2004,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2004,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2006,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2007,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2007,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2022,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_12,ohio rev. code § 2152.20(a)(1)(a),$0 - $50,fines & forfeitures,2023,,,50.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2002,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2002,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2004,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2004,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2006,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2007,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2007,,,100.0,,False,True,False,True,range
Clark J. Griffin,ohio,oh_13,ohio rev. code § 2152.20(a)(1)(b),$0 - $100,fines & forfeitures,2022,,,100.0,,False,True,False,True,range
